# data cut and pasted from https://www.investing.com/equities/bitcoin-investment-trust-historical-data
# date open high low vol change
May 18, 2017	215.00	215.62	219.90	212.00	48.61K	1.65%
May 17, 2017	211.50	215.01	219.99	211.00	41.26K	3.17%
May 16, 2017	205.00	202.90	205.00	198.00	41.48K	2.50%
May 15, 2017	200.00	189.00	204.00	188.55	32.12K	6.38%
May 12, 2017	188.00	213.95	213.95	183.61	60.93K	-12.15%
May 11, 2017	214.00	220.45	239.90	213.00	60.56K	-2.73%
May 10, 2017	220.00	233.00	265.00	210.50	128.57K	-5.58%
May 09, 2017	233.00	212.12	234.00	212.12	65.62K	16.50%
May 08, 2017	200.00	195.44	200.00	188.70	44.01K	9.29%
May 05, 2017	183.00	172.50	188.00	172.50	35.97K	7.65%
May 04, 2017	170.00	173.10	191.00	167.00	56.26K	2.10%
May 03, 2017	166.50	154.50	169.00	154.00	34.09K	10.70%
May 02, 2017	150.40	157.50	162.79	147.02	45.57K	-2.65%
May 01, 2017	154.49	143.96	157.00	143.01	53.61K	12.19%
Apr 28, 2017	137.70	140.00	143.00	137.00	23.17K	-3.03%
Apr 27, 2017	142.00	135.90	142.00	135.50	44.58K	5.97%
Apr 26, 2017	134.00	129.50	135.70	129.50	36.94K	4.20%
Apr 25, 2017	128.60	127.70	130.10	127.66	20.32K	0.90%
Apr 24, 2017	127.45	127.00	128.75	127.00	6.80K	0.75%
Apr 21, 2017	126.50	127.60	128.90	124.80	11.06K	-1.48%
Apr 20, 2017	128.40	127.40	128.90	126.50	9.64K	2.31%
Apr 19, 2017	125.50	126.13	126.13	124.10	3.96K	-0.50%
Apr 18, 2017	126.13	125.77	126.15	124.00	11.68K	2.54%
Apr 17, 2017	123.00	120.75	124.94	120.75	8.04K	2.49%
Apr 13, 2017	120.01	126.01	126.01	120.00	15.04K	-4.76%
Apr 12, 2017	126.01	126.02	126.94	126.01	4.31K	-0.01%
Apr 11, 2017	126.02	124.00	127.40	123.00	11.12K	0.82%
Apr 10, 2017	125.00	125.00	127.50	122.00	13.87K	1.63%
Apr 07, 2017	123.00	122.50	124.24	121.05	10.40K	0.49%
Apr 06, 2017	122.40	120.75	123.90	120.50	15.45K	3.29%
Apr 05, 2017	118.50	120.10	120.10	118.20	5.88K	-1.33%
Apr 04, 2017	120.10	121.10	121.90	119.50	10.76K	-0.95%
Apr 03, 2017	121.25	120.00	122.12	120.00	16.58K	4.43%
Mar 31, 2017	116.11	112.00	120.90	112.00	18.88K	3.67%
Mar 30, 2017	112.00	114.00	114.25	111.01	5.17K	-1.32%
Mar 29, 2017	113.50	111.51	115.64	111.51	7.78K	1.79%
Mar 28, 2017	111.50	115.15	118.00	111.50	16.35K	-2.15%
Mar 27, 2017	113.95	107.60	114.00	107.10	13.47K	4.54%
Mar 24, 2017	109.00	110.00	110.25	105.80	22.58K	-2.68%
Mar 23, 2017	112.00	116.50	116.50	110.99	7.56K	0.86%
Mar 22, 2017	111.04	119.10	119.47	109.12	36.09K	-9.72%
Mar 21, 2017	123.00	109.00	123.00	109.00	39.58K	16.04%
Mar 20, 2017	106.00	113.00	113.25	104.00	77.84K	-10.17%
Mar 17, 2017	118.00	120.25	126.98	117.00	63.03K	-3.67%
Mar 16, 2017	122.50	129.50	132.00	122.50	37.05K	-7.23%
Mar 15, 2017	132.05	131.50	135.75	131.50	17.66K	0.80%
Mar 14, 2017	131.00	135.50	137.00	131.00	18.45K	-2.06%
Mar 13, 2017	133.75	135.25	136.50	128.51	44.88K	-0.93%
Mar 10, 2017	135.00	132.99	137.00	126.00	45.36K	5.88%
Mar 09, 2017	127.50	125.12	132.00	121.50	32.40K	3.53%
Mar 08, 2017	123.15	128.50	128.50	120.00	43.53K	-6.70%
Mar 07, 2017	132.00	136.90	138.50	130.15	56.21K	-5.04%
Mar 06, 2017	139.00	129.47	139.50	129.47	53.55K	7.75%
Mar 03, 2017	129.00	128.90	130.50	123.25	46.71K	2.87%
Mar 02, 2017	125.40	119.50	125.45	117.60	53.92K	7.13%
Mar 01, 2017	117.05	116.50	118.37	115.05	33.39K	1.78%
Feb 28, 2017	115.00	116.95	117.20	114.00	20.31K	-1.71%
Feb 27, 2017	117.00	118.00	118.75	116.30	26.04K	-1.66%
Feb 24, 2017	118.97	119.50	120.05	118.00	41.08K	1.68%
Feb 23, 2017	117.00	115.00	117.30	114.99	49.31K	3.08%
Feb 22, 2017	113.50	111.50	114.05	111.50	28.53K	2.25%
Feb 21, 2017	111.00	111.50	112.00	110.10	42.44K	2.78%
Feb 17, 2017	108.00	107.99	109.00	107.85	13.63K	0.00%
Feb 16, 2017	108.00	109.00	109.03	107.25	12.84K	0.00%
Feb 15, 2017	108.00	109.50	109.50	106.10	8.04K	0.00%
Feb 14, 2017	108.00	107.50	108.00	105.50	21.04K	2.32%
Feb 13, 2017	105.55	106.39	107.00	104.75	9.71K	0.05%
Feb 10, 2017	105.50	103.75	105.50	102.50	28.30K	1.44%
Feb 09, 2017	104.00	105.83	106.75	103.35	33.23K	-4.59%
Feb 08, 2017	109.00	110.00	110.70	107.10	20.52K	-0.92%
Feb 07, 2017	110.01	111.00	113.00	110.00	28.84K	0.01%
Feb 06, 2017	110.00	112.00	112.00	109.12	9.85K	0.00%
Feb 03, 2017	110.00	109.50	111.80	109.50	22.52K	0.46%
Feb 02, 2017	109.50	107.00	110.10	107.00	37.18K	1.44%
Feb 01, 2017	107.95	110.00	110.00	105.25	36.92K	-0.51%
Jan 31, 2017	108.50	109.55	111.95	108.45	31.10K	0.71%
Jan 30, 2017	107.74	110.00	112.00	106.50	16.71K	-2.05%
Jan 27, 2017	110.00	109.00	111.98	109.00	20.42K	2.09%
Jan 26, 2017	107.75	106.75	112.99	106.75	24.40K	1.16%
Jan 25, 2017	106.51	111.88	111.88	105.50	31.23K	-4.80%
Jan 24, 2017	111.88	117.00	117.00	111.88	18.80K	-4.38%
Jan 23, 2017	117.00	117.50	118.50	117.00	12.89K	0.86%
Jan 20, 2017	116.00	117.50	118.75	116.00	22.23K	-0.85%
Jan 19, 2017	117.00	118.00	118.50	116.05	25.18K	0.86%
Jan 18, 2017	116.00	116.50	118.00	112.60	25.90K	-0.85%
Jan 17, 2017	117.00	114.75	120.00	113.00	42.24K	7.35%
Jan 13, 2017	108.99	108.00	109.00	107.00	18.94K	0.92%
Jan 12, 2017	108.00	110.88	110.88	105.60	39.42K	-2.26%
Jan 11, 2017	110.50	112.00	112.01	105.00	58.33K	-3.91%
Jan 10, 2017	115.00	115.12	118.50	114.50	18.70K	0.39%
Jan 09, 2017	114.55	116.00	118.50	112.00	14.71K	-1.88%
Jan 06, 2017	116.75	119.50	126.00	111.00	59.69K	-9.50%
Jan 05, 2017	129.00	132.50	138.50	126.00	54.27K	-11.64%
Jan 04, 2017	146.00	142.00	152.00	140.50	80.24K	7.35%
Jan 03, 2017	136.00	130.50	142.00	125.80	43.39K	11.80%
Dec 30, 2016	121.65	124.00	124.75	121.00	15.41K	0.12%
Dec 29, 2016	121.50	127.50	127.50	119.99	18.31K	1.25%
Dec 28, 2016	120.00	117.25	127.00	117.25	29.14K	4.58%
Dec 27, 2016	114.75	115.70	121.80	114.75	35.98K	3.66%
Dec 23, 2016	110.70	108.40	116.75	107.50	24.62K	5.41%
Dec 22, 2016	105.02	107.00	108.10	105.00	13.36K	1.22%
Dec 21, 2016	103.75	103.90	107.01	103.12	24.82K	2.72%
Dec 20, 2016	101.00	101.50	102.00	100.50	3.54K	0.00%
Dec 19, 2016	101.00	101.50	103.50	100.50	6.87K	-0.59%
Dec 16, 2016	101.60	100.61	103.00	100.35	3.84K	0.41%
Dec 15, 2016	101.19	103.00	103.00	100.00	8.75K	-1.29%
Dec 14, 2016	102.51	103.95	105.98	102.35	3.45K	-0.18%
Dec 13, 2016	102.70	105.00	105.86	102.10	5.70K	-2.19%
Dec 12, 2016	105.00	103.55	105.00	103.55	4.03K	1.94%
Dec 09, 2016	103.00	104.00	106.00	102.50	3.43K	-0.96%
Dec 08, 2016	104.00	102.10	106.50	102.10	17.09K	2.21%
Dec 07, 2016	101.75	101.10	101.99	100.50	3.95K	2.67%
Dec 06, 2016	99.10	101.45	102.25	99.10	5.53K	0.10%
Dec 05, 2016	99.00	102.51	102.51	99.00	3.44K	-4.16%
Dec 02, 2016	103.30	101.15	104.75	101.15	5.66K	3.04%
Dec 01, 2016	100.25	98.00	100.50	98.00	2.31K	1.78%
Nov 30, 2016	98.50	98.00	98.50	92.50	20.07K	1.55%
Nov 29, 2016	97.00	100.05	101.00	97.00	14.20K	-3.95%
Nov 28, 2016	100.99	101.00	101.00	100.00	3.09K	-0.01%
Nov 25, 2016	101.00	103.50	103.50	100.55	1.81K	-1.94%
Nov 23, 2016	103.00	106.00	106.00	100.50	3.82K	-4.63%
Nov 22, 2016	108.00	109.00	109.00	106.00	4.32K	0.93%
Nov 21, 2016	107.00	108.00	108.00	104.85	3.95K	-1.38%
Nov 18, 2016	108.50	108.00	108.50	108.00	2.51K	1.35%
Nov 17, 2016	107.05	104.00	108.00	104.00	6.14K	0.52%
Nov 16, 2016	106.50	105.50	106.50	98.50	9.21K	1.43%
Nov 15, 2016	105.00	100.50	105.00	96.55	4.72K	5.00%
Nov 14, 2016	100.00	99.50	101.00	96.00	5.77K	-0.99%
Nov 11, 2016	101.00	98.00	104.90	98.00	1.84K	2.02%
Nov 10, 2016	99.00	105.00	105.00	99.00	9.21K	-4.58%
Nov 09, 2016	103.75	107.00	107.00	102.80	5.81K	2.72%
Nov 08, 2016	101.00	98.00	101.00	98.00	2.08K	4.66%
Nov 07, 2016	96.50	96.99	98.00	96.50	2.74K	-0.52%
Nov 04, 2016	97.00	96.00	98.31	93.00	5.89K	-3.96%
Nov 03, 2016	101.00	110.00	110.00	95.00	11.29K	-4.72%
Nov 02, 2016	106.00	110.00	110.00	104.00	4.75K	-2.75%
Nov 01, 2016	109.00	110.00	110.00	103.00	11.53K	1.02%
Oct 31, 2016	107.90	104.50	107.90	103.00	3.87K	3.25%
Oct 28, 2016	104.50	100.00	104.90	98.80	7.21K	5.56%
Oct 27, 2016	99.00	101.00	102.00	99.00	3.47K	-0.80%
Oct 26, 2016	99.80	96.00	105.00	96.00	12.70K	3.96%
Oct 25, 2016	96.00	91.77	96.00	91.77	4.07K	6.07%
Oct 24, 2016	90.51	91.00	93.00	90.15	3.40K	1.70%
Oct 21, 2016	89.00	89.00	89.00	89.00	0.56K	0.56%
Oct 20, 2016	88.50	88.75	88.75	88.50	0.68K	0.00%
Oct 19, 2016	88.50	90.16	91.00	86.00	2.90K	-1.67%
Oct 18, 2016	90.00	90.25	90.25	89.75	0.52K	1.12%
Oct 17, 2016	89.00	92.00	92.00	88.00	3.71K	-3.26%
Oct 14, 2016	92.00	92.06	94.75	90.00	2.81K	0.00%
Oct 13, 2016	92.00	97.25	98.00	92.00	3.86K	-5.14%
Oct 12, 2016	96.98	96.90	97.40	95.01	4.31K	2.08%
Oct 11, 2016	95.00	92.00	95.00	92.00	7.44K	4.40%
Oct 10, 2016	91.00	90.00	91.00	90.00	1.08K	0.94%
Oct 07, 2016	90.15	89.50	91.00	89.50	1.86K	4.83%
Oct 06, 2016	86.00	87.42	91.20	86.00	3.14K	-2.05%
Oct 05, 2016	87.80	89.00	89.00	87.80	1.25K	-0.23%
Oct 04, 2016	88.00	90.25	90.25	88.00	2.08K	-2.49%
Oct 03, 2016	90.25	91.25	91.25	90.25	1.04K	0.28%
Sep 30, 2016	90.00	90.00	90.00	90.00	0.63K	-0.55%
Sep 29, 2016	90.50	91.15	91.19	90.26	2.06K	0.27%
Sep 28, 2016	90.26	88.00	90.26	88.00	1.09K	0.29%
Sep 27, 2016	90.00	92.00	92.00	90.00	0.80K	-2.70%
Sep 26, 2016	92.50	90.00	92.50	90.00	1.02K	2.78%
Sep 23, 2016	90.00	87.00	92.50	87.00	2.95K	-2.70%
Sep 22, 2016	92.50	92.50	92.50	92.50	0.63K	-0.54%
Sep 21, 2016	93.00	90.00	93.00	87.00	3.02K	3.62%
Sep 20, 2016	89.75	89.75	89.75	89.75	0.37K	-0.75%
Sep 19, 2016	90.43	91.00	92.50	90.43	1.02K	3.92%
Sep 16, 2016	87.02	88.00	88.00	87.02	3.22K	-0.55%
Sep 15, 2016	87.50	91.00	91.00	87.50	1.18K	-4.11%
Sep 14, 2016	91.25	91.00	91.25	91.00	0.56K	0.27%
Sep 13, 2016	91.00	87.50	91.50	86.50	3.08K	4.60%
Sep 12, 2016	87.00	90.20	90.20	84.90	10.42K	-5.45%
Sep 09, 2016	92.01	96.00	96.00	91.75	2.03K	-4.45%
Sep 08, 2016	96.30	94.50	96.50	94.50	7.53K	2.99%
Sep 07, 2016	93.50	89.50	94.00	89.50	5.86K	4.47%
Sep 06, 2016	89.50	85.00	90.00	85.00	8.48K	11.74%
Sep 02, 2016	80.10	79.00	82.00	79.00	2.16K	1.39%
Sep 01, 2016	79.00	80.10	80.10	79.00	1.98K	-3.66%
Aug 31, 2016	82.00	81.60	84.00	80.50	4.50K	-3.53%
Aug 30, 2016	85.00	86.75	87.00	85.00	1.67K	1.80%
Aug 29, 2016	83.50	83.50	87.00	83.50	1.50K	0.64%
Aug 26, 2016	82.97	79.00	83.99	74.90	6.34K	5.03%
Aug 25, 2016	79.00	84.40	84.40	76.00	16.11K	-3.66%
Aug 24, 2016	82.00	90.00	90.00	81.63	17.71K	-7.87%
Aug 23, 2016	89.00	95.00	95.00	89.00	8.39K	-6.32%
Aug 22, 2016	95.00	98.50	101.50	94.00	6.20K	-3.06%
Aug 19, 2016	98.00	98.00	98.89	96.00	1.91K	2.08%
Aug 18, 2016	96.00	101.75	101.75	96.00	1.27K	-3.03%
Aug 17, 2016	99.00	104.00	104.00	97.00	5.14K	-0.99%
Aug 16, 2016	99.99	97.50	100.00	97.50	5.41K	5.20%
Aug 15, 2016	95.05	98.00	98.00	95.01	4.50K	-2.51%
Aug 12, 2016	97.50	95.00	97.50	95.00	2.67K	3.17%
Aug 11, 2016	94.50	95.00	96.00	94.50	1.84K	-1.56%
Aug 10, 2016	96.00	94.00	97.00	92.00	3.33K	4.35%
Aug 09, 2016	92.00	91.25	94.00	91.25	1.24K	0.00%
Aug 08, 2016	92.00	92.00	95.00	91.30	1.76K	2.22%
Aug 05, 2016	90.00	97.99	98.90	89.20	6.00K	-7.69%
Aug 04, 2016	97.50	95.00	99.88	95.00	10.98K	8.33%
Aug 03, 2016	90.00	81.00	93.00	78.05	14.81K	9.76%
Aug 02, 2016	82.00	86.00	86.30	80.15	15.17K	-5.75%
Aug 01, 2016	87.00	91.00	91.00	82.00	13.65K	-8.42%
Jul 29, 2016	95.00	95.00	95.00	88.16	8.49K	0.37%
Jul 28, 2016	94.65	101.00	101.00	86.00	26.24K	-5.35%
Jul 27, 2016	100.00	104.50	104.50	100.00	4.04K	-4.31%
Jul 26, 2016	104.50	101.35	104.50	101.10	2.62K	0.48%
Jul 25, 2016	104.00	105.25	105.25	101.25	6.58K	-0.95%
Jul 22, 2016	105.00	106.00	108.00	104.00	3.00K	-0.94%
Jul 21, 2016	106.00	105.00	107.10	102.50	2.59K	0.95%
Jul 20, 2016	105.00	108.00	111.00	102.00	8.25K	1.45%
Jul 19, 2016	103.50	116.00	116.50	103.50	18.49K	-11.91%
Jul 18, 2016	117.50	119.50	121.00	117.50	6.96K	-2.08%
Jul 15, 2016	120.00	118.25	120.40	118.25	5.01K	0.42%
Jul 14, 2016	119.50	120.35	120.35	116.25	4.72K	-0.42%
Jul 13, 2016	120.00	120.00	120.00	117.50	5.89K	0.84%
Jul 12, 2016	119.00	118.60	120.45	118.20	7.68K	-1.24%
